ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroR90_r,Color,elliptical,spiral,uncertain,distancia_L,Mag_abs,type,type_n
350.989205384467,14.6970722833267,18.94064,17.1969,16.35023,15.94321,15.61789,6.330123,-2.590405,0.0,0.0,1.0,127.0628634058595,-19.237115036926237,I,1
352.39201668003,13.455098155281698,17.17523,15.80773,15.13335,14.77217,14.50341,12.8362,-2.04188,0.0,1.0,0.0,103.36025228921896,-19.96951311405566,S,2
351.242633646897,15.2247632685341,19.24503,17.950429999999997,17.197689999999998,16.799770000000002,16.493679999999998,6.548233,-2.04734,0.0,0.0,1.0,131.93453112412854,-18.459187539186253,I,1
192.178171163913,41.6745462519805,19.51168,18.03707,17.30706,16.92306,16.61001,3.2942980000000004,-2.204626,0.0,0.0,1.0,121.62951893059711,-18.164730169959853,I,1
190.92099210098,41.1545208801213,18.30372,16.5612,15.76123,15.33797,15.01355,9.184608,-2.542489,0.0,1.0,0.0,71.31970998257805,-18.53520545284972,S,2
238.47095905298696,4.79412385851758,18.37075,17.257170000000002,16.89285,16.656270000000003,16.40715,9.982275,-1.477901,0.0,1.0,0.0,103.3133035582934,-18.169081710927408,S,2
214.94347341723,6.15917853134135,19.95041,18.16806,17.35032,16.95717,16.62751,2.615342,-2.600086,0.0,0.0,1.0,147.15084965401843,-18.562834947611005,I,1
173.098807331102,-1.22896461002411,19.35475,17.956229999999998,17.46771,17.181420000000003,16.96913,5.620715000000001,-1.887039,0.0,0.0,1.0,143.69200233864095,-18.333366207257058,I,1
254.815291637716,41.0384782915078,19.07305,17.19086,16.396179999999998,16.00597,15.75473,3.932016,-2.676874,0.0,0.0,1.0,125.70178687443642,-19.15900523227535,I,1
188.773138601707,58.9306858611689,18.91212,17.130229999999997,16.3068,15.91876,15.62962,4.959172,-2.605324,0.0,0.0,1.0,130.76178300064444,-19.341422672526395,I,1
206.066350064582,57.9333051137932,16.89625,15.64696,15.09618,14.78105,14.56226,15.16622,-1.800068,0.0,1.0,0.0,105.5303258758761,-20.03633250675892,S,2
192.919491153816,28.053153423366,19.30806,17.65731,17.088070000000002,16.5709,16.352439999999998,8.121376,-2.21999,1.0,0.0,0.0,62.87254918254486,-16.912430306243785,E,3
193.34362696648896,29.547332535591803,19.44069,17.7719,16.96596,16.60836,16.30849,4.764175,-2.47473,0.0,0.0,1.0,144.2895507730807,-18.900832527280997,I,1
195.046668052635,27.4600839822297,19.84763,18.32664,17.62506,17.28746,17.07573,4.559935,-2.222567,0.0,0.0,1.0,69.5726501850078,-16.608237631619183,I,1
194.017516595271,27.285545160232505,19.13771,18.03307,17.56087,17.32452,17.27334,9.066465,-1.576832,0.0,0.0,1.0,68.13573956177554,-16.606952577214777,I,1
193.594782571651,27.7444971342344,19.00677,17.36005,16.65888,16.32731,16.109389999999998,9.519293,-2.347885,0.0,0.0,1.0,72.45803854084248,-17.663716945723976,I,1
195.344906519909,28.196035978621502,17.38426,15.52895,14.77109,14.39882,14.10128,15.28285,-2.613173,1.0,0.0,0.0,77.46248840738178,-19.70388130841234,E,3
203.783720518505,25.4954677160083,18.69309,17.5712,17.17069,16.93583,16.765060000000002,8.162175999999999,-1.5224,0.0,0.0,1.0,81.76714060491395,-17.387179459524777,I,1
46.816443644226,-7.446148568146059,18.48,17.01891,16.3176,15.91484,15.64819,8.377968,-2.162405,0.0,0.0,1.0,112.40597521509632,-18.97469811934853,I,1
190.847474741361,4.1838347205002,17.90217,16.08944,15.290870000000002,14.88595,14.57652,8.676385,-2.611307,0.0,1.0,0.0,149.34153233186882,-20.65214461723202,S,2
139.79513354651002,55.5206323245078,20.30531,18.49391,17.71694,17.35225,17.01595,3.462574,-2.588375,0.0,0.0,1.0,149.08029359416656,-18.218188214844997,I,1
221.556462939805,58.003842839273005,19.70246,18.12641,17.791320000000002,17.630029999999998,17.369410000000002,8.030645,-1.911133,0.0,1.0,0.0,114.80395104392214,-17.495665727553433,S,2
225.233627867932,55.5535547131161,18.71239,17.799670000000003,17.446479999999998,17.20601,17.09348,7.480239999999999,-1.265903,0.0,0.0,1.0,126.13835045835384,-18.047599200460876,I,1
160.512548519785,10.1114572139709,17.55266,16.07377,15.41255,15.04513,14.78279,10.00196,-2.1401060000000003,0.0,0.0,1.0,110.41704489893208,-19.83463744116501,I,1
166.23484217067102,37.6421803731292,18.2366,17.162129999999998,16.78365,16.57241,16.42569,11.20635,-1.4529530000000002,0.0,0.0,1.0,143.83323024299818,-19.00024106579004,I,1
166.117198783478,38.6262547031462,19.48828,17.99328,17.38768,17.04969,16.80722,3.247058,-2.100601,0.0,0.0,1.0,107.56339395891536,-17.794120157696735,I,1
164.24967278553498,29.7510966424615,17.28714,16.3265,15.82828,15.55268,15.338020000000002,8.772751,-1.458859,0.0,0.0,1.0,81.98910814451796,-18.74551294280852,I,1
162.12172925674,22.5083258242526,19.18278,17.4152,16.61116,16.23895,15.92544,4.717448,-2.571617,0.0,0.0,1.0,144.3594661003927,-19.256389006929822,I,1
162.191004574848,22.62978943441,18.66062,16.89622,16.11573,15.76704,15.46217,4.282492,-2.544884,0.0,0.0,1.0,147.97937545061967,-19.803361778010235,I,1
181.92533429093,8.30910231163026,18.12151,16.8811,16.43357,16.19331,15.95808,9.732384,-1.6879369999999998,0.0,0.0,1.0,88.77572246853384,-18.308271750779895,I,1
186.777571496714,6.4259266323067,18.06185,16.4065,15.54962,15.104779999999998,14.76354,12.35185,-2.51223,0.0,1.0,0.0,77.50880396485667,-18.93597740918858,S,2
151.979296624171,20.8532128408112,18.79331,17.21722,16.45747,16.053179999999998,15.71275,10.33299,-2.335842,0.0,0.0,1.0,116.65747365802154,-18.92567034065391,I,1
145.178137472298,16.7855667637191,18.76796,17.54751,17.08351,16.82143,16.64023,10.89638,-1.684446,0.0,1.0,0.0,89.96087082050407,-17.689087951851906,S,2
46.5304688965595,-8.5944397554905,18.16014,16.15362,15.2211,14.769520000000002,14.40748,7.756842999999999,-2.939035,0.0,0.0,1.0,106.3460845268497,-19.978125771372707,I,1
219.433726217292,58.7574341988465,18.28993,16.63178,15.947120000000002,15.602520000000002,15.33059,5.532966,-2.342812,0.0,0.0,1.0,153.97121480843578,-20.043174551222865,I,1
223.303573054852,56.16614142707721,20.24952,18.33305,17.5807,17.22785,16.98357,15.77149,-2.668818,0.0,0.0,1.0,119.16988505775404,-17.848875126729496,I,1
157.098779913694,41.5178186703015,18.14152,16.35545,15.56581,15.17811,14.89011,9.411378,-2.575714,1.0,0.0,0.0,132.89393173255087,-20.11329521985843,E,3
167.078919843621,42.125846911604,18.733320000000003,17.37996,16.83867,16.53357,16.28063,8.83286,-1.894646,0.0,1.0,0.0,146.98380476502277,-19.021759196914505,S,2
159.87427970685602,12.4923221974819,19.20084,18.1275,17.82995,17.69235,17.62296,5.773726,-1.37089,0.0,0.0,1.0,66.84671776868481,-16.281711150075548,I,1
167.13018602623998,32.1449838761834,19.47931,17.79851,16.886789999999998,16.41517,15.99605,8.525805,-2.59252,0.0,1.0,0.0,142.79998996980387,-18.974853255353427,S,2
167.951647254417,32.3898541627145,17.4038,15.90819,15.1827,14.78439,14.51992,15.5954,-2.2210970000000003,0.0,1.0,0.0,138.31955146409763,-20.575319098081625,S,2
177.92059513029,20.9589359257536,19.17673,17.88747,17.30167,17.03117,16.782410000000002,11.49825,-1.875053,0.0,0.0,1.0,72.01802658377257,-16.997142008636835,I,1
193.53799906943505,-1.2575287656390202,17.50545,15.54572,14.6586,14.24536,13.91034,14.56038,-2.846846,1.0,0.0,0.0,145.94210659989045,-21.24818453154332,E,3
203.150190451195,29.1127707971822,18.7237,17.45934,16.84715,16.496389999999998,16.22655,3.790375,-1.876551,0.0,0.0,1.0,109.15296120111267,-18.367884521465594,I,1
171.274107219811,32.2726124042481,19.98726,18.35868,17.49028,17.05471,16.731460000000002,4.489738,-2.496986,0.0,0.0,1.0,135.56456463473828,-18.246436743029463,I,1
157.263343932806,27.4606406080548,18.12066,16.783179999999998,16.156660000000002,15.821929999999998,15.55771,8.784948,-1.963999,0.0,1.0,0.0,119.3272293659468,-19.257224585849062,S,2
157.577724632663,27.5730386000411,17.61571,15.70189,14.81159,14.40562,14.09325,9.355966,-2.80412,1.0,0.0,0.0,148.87481069337997,-21.140901209939763,E,3
163.733176461508,26.969148667977095,18.8355,18.03698,17.74618,17.57597,17.474729999999997,4.551048000000001,-1.089319,0.0,0.0,1.0,62.5782860677713,-16.22223441895622,I,1
141.14559536549498,17.9871388173344,18.06585,16.508210000000002,15.90023,15.5903,15.3395,5.300598,-2.1656150000000003,1.0,0.0,0.0,86.56372686085993,-18.804056651043915,E,3
5.12208788019757,-0.55499431069246,17.19872,15.63428,14.867170000000002,14.49312,14.1612,12.71612,-2.331556,0.0,1.0,0.0,123.0269153172238,-20.635697626954173,S,2
15.7468067864227,0.43060454488439,17.13277,15.85458,15.2929,14.92753,14.6676,10.77013,-1.839869,0.0,1.0,0.0,130.6472058207502,-20.31106509018076,S,2
337.925621031017,-9.36454984912491,19.26836,18.04812,17.58631,17.37814,17.084220000000002,8.387112,-1.682049,0.0,0.0,1.0,107.43356771041988,-17.573526029085798,I,1
340.397899679105,-10.1819367199258,18.5699,17.5153,17.00258,16.77394,16.63181,9.094662,-1.567318,0.0,0.0,1.0,102.83134242402608,-18.068150084761893,I,1
344.32770853125703,-8.3714906954349,19.32595,17.854870000000002,17.43359,17.18122,17.09214,11.93531,-1.892361,0.0,0.0,1.0,107.00721499235986,-17.712171931760274,I,1
348.87625699268204,-10.2600500557756,18.04758,16.82832,16.3405,16.13635,15.95165,15.99161,-1.707075,0.0,1.0,0.0,71.39519275724308,-17.930495527292496,S,2
165.668912806527,7.2574835288057695,18.21346,17.15119,16.76994,16.48968,16.35389,5.75602,-1.443516,0.0,0.0,1.0,149.74777922517598,-19.102285994825124,I,1
165.018955497934,8.10618203197604,18.47956,16.72028,15.92827,15.5375,15.2417,4.824387000000001,-2.5512900000000003,1.0,0.0,0.0,107.28314107777096,-19.272574673088627,E,3
168.474692713726,6.68178766616875,19.14481,17.69974,16.94285,16.52109,16.201929999999997,5.486134,-2.201956,0.0,0.0,1.0,145.7297422371942,-18.937561936139502,I,1
214.620250571273,7.216876833946531,19.23125,18.06512,17.58302,17.38765,17.20691,7.732782,-1.648222,0.0,0.0,1.0,76.1607643714611,-16.8282994501175,I,1
214.58824494842,6.54336758973367,17.832179999999997,16.936770000000003,16.52295,16.2836,16.11511,4.374337000000001,-1.309223,0.0,0.0,1.0,85.95037278175398,-18.144794853086136,I,1
192.546260043026,27.369825278799897,19.8867,18.15807,17.47256,17.142870000000002,16.9204,7.350875999999999,-2.414141,0.0,0.0,1.0,78.83161115668258,-17.034031687351167,I,1
193.954174383735,27.9058629447642,17.65887,15.84078,15.0433,14.66388,14.36302,10.47643,-2.615568,1.0,0.0,0.0,70.51754368352131,-19.227957854128896,E,3
194.826871648162,27.5135105493738,18.14171,16.77198,16.109560000000002,15.7847,15.55572,13.75443,-2.032154,0.0,1.0,0.0,61.30397878920893,-17.842932494834102,S,2
194.25708761809,27.3720842034302,17.592370000000003,15.82928,15.053720000000002,14.677320000000002,14.36555,11.38329,-2.53865,0.0,0.0,1.0,71.15462702425539,-19.235484862750965,I,1
193.569822929309,28.0765852537193,17.994220000000002,16.39115,15.7059,15.35844,15.10348,9.653589,-2.288318,0.0,0.0,1.0,69.53212149265411,-18.524706200299963,I,1
195.880390686427,26.463797832300703,18.85092,17.78171,17.28975,17.07711,16.84806,10.04847,-1.561167,0.0,1.0,0.0,110.45429201978244,-17.934830953376697,S,2
200.53270749826305,27.2410203997341,18.8493,17.119629999999997,16.31553,15.9485,15.64253,9.227665,-2.533775,0.0,0.0,1.0,155.04541995073924,-19.71307428748346,I,1
201.906994148098,26.9657110120574,17.34319,15.52053,14.71509,14.32698,14.05674,9.229391,-2.628102,0.0,0.0,1.0,71.86258355394108,-19.59856158933362,I,1
54.4718242721529,-6.150953141151009,17.64285,15.74532,14.86985,14.4414,14.10352,14.71238,-2.773004,1.0,0.0,0.0,104.16311787493264,-20.27576793923125,E,3
58.016799236322896,-6.30050351664242,18.31677,16.66801,15.90025,15.508679999999998,15.1734,13.02395,-2.416523,0.0,1.0,0.0,98.42091853789545,-19.10577471372883,S,2
204.716528134609,58.8646562383742,17.42137,16.433410000000002,16.00233,15.7141,15.5484,6.776697,-1.419041,0.0,1.0,0.0,131.02803295324486,-19.58686733876356,S,2
206.10013683693,58.7609131414757,18.2605,16.425720000000002,15.60794,15.2109,14.90766,8.400791,-2.652565,0.0,0.0,1.0,125.69574445194463,-19.950679218276683,I,1
158.021342902715,40.3174517135826,18.40917,16.71735,16.02652,15.62047,15.391570000000002,10.15614,-2.38265,0.0,1.0,0.0,134.08326889708846,-19.65624429243529,S,2
158.556886824943,42.3421302918664,19.08571,17.9348,17.501179999999998,17.261960000000002,17.14226,6.482819999999999,-1.584526,0.0,1.0,0.0,141.2433960777454,-18.252602613819867,S,2
170.368408124497,34.5442056095911,17.31823,15.40694,14.51987,14.129929999999998,13.82034,7.966292,-2.798363,1.0,0.0,0.0,128.45596578783076,-21.09824314447525,E,3
196.195820893505,3.90495334921275,17.78535,15.80163,14.82417,14.32275,13.94895,15.41475,-2.9611810000000003,0.0,1.0,0.0,125.98935377144645,-20.76364498198384,S,2
196.16194456956904,3.71302697759082,17.39988,15.8927,15.17039,14.78779,14.51078,15.670379999999998,-2.229492,0.0,1.0,0.0,117.70322539471736,-20.22721226814977,S,2
180.965187727097,9.15315189280401,18.91744,17.13901,16.34317,15.94863,15.667879999999998,8.173007,-2.574263,0.0,1.0,0.0,107.362548768581,-18.85982587818734,S,2
185.296054102443,9.79956230071357,19.03498,18.00359,17.59668,17.35465,17.16454,5.827035,-1.438307,0.0,0.0,1.0,78.73117443035683,-16.879596824523013,I,1
179.04284827209702,7.0400057806914695,19.03382,17.37874,16.54629,16.098770000000002,15.75546,9.792516,-2.487537,0.0,1.0,0.0,87.76813667790415,-18.212682374048413,S,2
187.89858869015495,6.697879797510719,18.66295,17.46474,17.25215,17.10171,17.056520000000003,8.047398,-1.410803,0.0,0.0,1.0,93.37744131025256,-17.573026562868307,I,1
147.52745399894502,34.503253566065304,18.98089,18.02428,17.70719,17.461129999999997,17.35744,3.567956,-1.273701,0.0,0.0,1.0,119.96268370246648,-17.672562170608828,I,1
151.46991326221,31.739344495569,18.47657,17.40622,17.04565,16.79297,16.62397,5.388577,-1.43092,0.0,0.0,1.0,152.23205205194014,-18.858669284516072,I,1
157.02784892844602,21.9583238663702,17.60935,16.59056,16.238970000000002,15.99849,15.90303,11.78347,-1.370382,0.0,1.0,0.0,116.12125622787484,-19.075100588254426,S,2
156.73099800256398,21.5281660709677,18.14145,16.8898,16.414279999999998,16.1151,15.92017,13.2347,-1.727171,0.0,0.0,1.0,128.18306768471749,-19.13397608249276,I,1
148.597607428104,33.386158391382104,17.82895,16.81488,16.40669,16.16443,15.98626,8.768944,-1.422258,0.0,1.0,0.0,89.72093257481548,-18.35383264187327,S,2
148.484497641884,34.3153468810649,18.17293,16.96799,16.53066,16.23594,16.11284,10.60785,-1.642265,0.0,1.0,0.0,122.65922800114978,-18.91528509186345,S,2
149.979149997446,35.0524647220101,19.29932,18.122770000000003,17.70996,17.4704,17.4128,7.004785000000001,-1.589365,0.0,0.0,1.0,92.43046749662172,-17.11582002532895,I,1
151.001368132722,29.225430367017303,19.64454,17.949089999999998,17.078310000000002,16.611520000000002,16.206020000000002,6.053264,-2.566231,0.0,1.0,0.0,104.19613392990162,-18.067432262248477,S,2
132.261509307458,53.83853478205,18.97891,17.717660000000002,17.06674,16.7114,16.48943,8.105369999999999,-1.912169,0.0,0.0,1.0,93.0593992748776,-17.8015357218234,I,1
